category,sku,descripcion,price,stock,old_price,price_delta,last_seen,status,category_old,familia,marca,discount,ref,processed_description,entities,category_homol
HDD servidor,WD102KRYZ,"Disco Duro para Servidor Western Digital WD102KRYZ 3.5"", 10TB, SATA III, 7200RPM, 6 Gbit/s",9929.0,15.0,9929.0,0.0,20251004 18:54,active,,,,,,disco duro servidor western digital wd102kryz 3 5 10tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['western digital'], 'SERIES': ['wd102kryz'], 'SIZE': ['3 5'], 'STORAGE': ['10tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,4XB7A14113,"Disco Duro para Servidor Lenovo 4XB7A14113 2.5"", 1.8TB, SAS, 10000RPM, 12 Gbit/s",9319.0,0.0,9319.0,0.0,20251004 18:54,active,,,,,,disco duro servidor lenovo 4xb7a14113 2 5 1 8tb sas 10000rpm 12 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['lenovo'], 'SERIES': ['4xb7a14113'], 'SIZE': ['2 5'], 'STORAGE': ['1 8tb'], 'INTERFACE': ['sas'], 'ROTATION_SPEED': ['10000rpm']}",HDD
HDD servidor,861681-B21,"Disco Duro para Servidor HPE 861681-B21 3.5"", 2TB, SATA III, 7200RPM, 6 Gbit/s",4049.0,5.0,4049.0,0.0,20251004 18:54,active,,,,,,disco duro servidor hpe 861681 b21 3 5 2tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['hpe'], 'SERIES': ['861681 b21'], 'SIZE': ['3 5'], 'STORAGE': ['2tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,7XB7A00037,"Disco Duro para Servidor Lenovo 7XB7A00037 2.5"", 2TB, SATA III, 7200RPM, 6 Gbit/s",11219.0,2.0,11219.0,0.0,20251004 18:54,active,,,,,,disco duro servidor lenovo 7xb7a00037 2 5 2tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['lenovo'], 'SERIES': ['7xb7a00037'], 'SIZE': ['2 5'], 'STORAGE': ['2tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,7XB7A00028,"Disco Duro para Servidor Lenovo 7XB7A00028 2.5"", 1.8TB, SAS, 10000RPM, 12 Gbit/s",7059.0,1.0,7059.0,0.0,20251004 18:54,active,,,,,,disco duro servidor lenovo 7xb7a00028 2 5 1 8tb sas 10000rpm 12 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['lenovo'], 'SERIES': ['7xb7a00028'], 'SIZE': ['2 5'], 'STORAGE': ['1 8tb'], 'INTERFACE': ['sas'], 'ROTATION_SPEED': ['10000rpm']}",HDD
HDD servidor,7XB7A00027,"Disco Duro para Servidor Lenovo 7XB7A00027 2.5"", 1.2TB, SAS, 10000RPM, 12 Gbit/s",5409.0,21.0,5409.0,0.0,20251004 18:54,active,,,,,,disco duro servidor lenovo 7xb7a00027 2 5 1 2tb sas 10000rpm 12 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['lenovo'], 'SERIES': ['7xb7a00027'], 'SIZE': ['2 5'], 'STORAGE': ['1 2tb'], 'INTERFACE': ['sas'], 'ROTATION_SPEED': ['10000rpm']}",HDD
HDD servidor,400-ATKJ,"Disco Duro para Servidor Dell 400-ATKJ 3.5"", 2TB, SATA III, 7200RPM, 6 Gbit/s",3509.0,17.0,3509.0,0.0,20251004 18:54,active,,,,,,disco duro servidor dell 400 atkj 3 5 2tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['dell'], 'SERIES': ['400 atkj'], 'SIZE': ['3 5'], 'STORAGE': ['2tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,861686-B21,"Disco Duro para Servidor HPE 861686-B21 3.5"", 1TB, SATA III, 7200RPM, 6 Gbit/s",3579.0,2.0,3579.0,0.0,20251004 18:54,active,,,,,,disco duro servidor hpe 861686 b21 3 5 1tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['hpe'], 'SERIES': ['861686 b21'], 'SIZE': ['3 5'], 'STORAGE': ['1tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,WD1005FBYZ,"Disco Duro para Servidor Western Digital WD1005FBYZ 3.5"", 1TB, SATA III, 7200RPM, 6 Gbit/s",3049.0,1.0,3049.0,0.0,20251004 18:54,active,,,,,,disco duro servidor western digital wd1005fbyz 3 5 1tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['western digital'], 'SERIES': ['wd1005fbyz'], 'SIZE': ['3 5'], 'STORAGE': ['1tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,801888-B21,"Disco Duro para Servidor HPE 801888-B21 3.5"", 4TB, SATA III, 7200RPM, 6 Gbit/s",6019.0,3.0,6019.0,0.0,20251004 18:54,active,,,,,,disco duro servidor hpe 801888 b21 3 5 4tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['hpe'], 'SERIES': ['801888 b21'], 'SIZE': ['3 5'], 'STORAGE': ['4tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,WUH721414ALE604,"Disco Duro para Servidor Western Digital ULTRASTAR DC HC530 3.5"", 14TB, SATA III, 7200RPM, 512MB Caché",4449.0,0.0,4449.0,0.0,20250921 09:13,active,,,,,,disco duro servidor western digital ultrastar dc hc530 3 5 14tb sata iii 7200rpm 512mb cache,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['western digital'], 'SERIES': ['ultrastar dc hc530'], 'SIZE': ['3 5'], 'STORAGE': ['14tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,WD2005FBYZ,"Disco Duro para Servidor Western Digital WD Gold 3.5'', 2TB, SATA III, 6 Gbit/s, 7200RPM, 128MB Cache",2729.0,0.0,2729.0,0.0,20251004 18:54,active,,,,,,disco duro servidor western digital wd gold 3 5 2tb sata iii 6 gbit s 7200rpm 128mb cache,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['western digital'], 'SERIES': ['wd gold'], 'SIZE': ['3 5'], 'STORAGE': ['2tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,WD122KRYZ,"Disco Duro para Servidor Western Digital WD Gold 3.5"", 12TB, SATA III, 7200RPM, 6 Gbit/s",6199.0,0.0,6199.0,0.0,20251004 18:54,active,,,,,,disco duro servidor western digital wd gold 3 5 12tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['western digital'], 'SERIES': ['wd gold'], 'SIZE': ['3 5'], 'STORAGE': ['12tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,HK7216AH/16T,"Disco Duro para Servidor Seagate 16TB ATA 3.5"" 12Gbit/s, 7200RPM",23159.0,0.0,23159.0,0.0,20251004 18:54,active,,,,,,disco duro servidor seagate 16tb ata 3 5 12gbit s 7200rpm,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['seagate'], 'STORAGE': ['16tb'], 'SERIES': ['ata'], 'SIZE': ['3 5'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,161-BCBC,"Disco Duro para Servidor Dell 161-BCBC 3.5"", 2TB, SATA III, 7200RPM, 6 Gbit/s",4299.0,27.0,4299.0,0.0,20251004 18:54,active,,,,,,disco duro servidor dell 161 bcbc 3 5 2tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['dell'], 'SERIES': ['161 bcbc'], 'SIZE': ['3 5'], 'STORAGE': ['2tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,ST10000NM017B,"Disco Duro para Servidor Seagate Exos 7E10 3.5"", 10TB, SATA III, 7200RPM, 6 Gbit/s",6619.0,0.0,6619.0,0.0,20250928 09:13,active,,,,,,disco duro servidor seagate exos 7e10 3 5 10tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['seagate'], 'SERIES': ['exos 7e10'], 'SIZE': ['3 5'], 'STORAGE': ['10tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,ST2000NM017B,"Disco Duro para Servidor Seagate Exos 7E10 3.5"", 2TB, SATA III, 7200RPM, 6 Gbit/s",2569.0,0.0,2569.0,0.0,20251004 18:54,active,,,,,,disco duro servidor seagate exos 7e10 3 5 2tb sata iii 7200rpm 6 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['seagate'], 'SERIES': ['exos 7e10'], 'SIZE': ['3 5'], 'STORAGE': ['2tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,R0Q57A,"Disco Duro para Servidor HPE R0Q57A 2.5"", 2.4TB, SAS, 10000RPM, 12 Gbit/s",13269.0,0.0,13269.0,0.0,20251004 18:54,active,,,,,,disco duro servidor hpe r0q57a 2 5 2 4tb sas 10000rpm 12 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['hpe'], 'SERIES': ['r0q57a'], 'SIZE': ['2 5'], 'STORAGE': ['2 4', 'tb'], 'INTERFACE': ['sas'], 'ROTATION_SPEED': ['10000rpm']}",HDD
HDD servidor,R0Q67A,"Disco Duro para Servidor HPE R0Q67A 2.5"", 2.4TB, SAS, 10000RPM, 12 Gbit/s",105009.0,0.0,105009.0,0.0,20251004 18:54,active,,,,,,disco duro servidor hpe r0q67a 2 5 2 4tb sas 10000rpm 12 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['hpe'], 'SERIES': ['r0q67a'], 'SIZE': ['2 5'], 'STORAGE': ['2 4', 'tb'], 'INTERFACE': ['sas'], 'ROTATION_SPEED': ['10000rpm']}",HDD
HDD servidor,400-ALRR,"Disco Duro para Servidor Dell 400-ALRR 3.5"", 2TB, SAS, 7200RPM, 12 Gbit/s",10079.0,0.0,10079.0,0.0,20251004 18:54,active,,,,,,disco duro servidor dell 400 alrr 3 5 2tb sas 7200rpm 12 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['dell'], 'SERIES': ['400 alrr'], 'SIZE': ['3 5'], 'STORAGE': ['2tb'], 'INTERFACE': ['sas'], 'ROTATION_SPEED': ['7200rpm']}",HDD
HDD servidor,881457-B21,"Disco Duro para Servidor HPE 881457-B21 2.5"", 2.4TB, SAS, 10000RPM, 12 Gbit/s",8279.0,0.0,8279.0,0.0,20251004 18:54,active,,,,,,disco duro servidor hpe 881457 b21 2 5 2 4tb sas 10000rpm 12 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['hpe'], 'SERIES': ['881457 b21'], 'SIZE': ['2 5'], 'STORAGE': ['2 4', 'tb'], 'INTERFACE': ['sas'], 'ROTATION_SPEED': ['10000rpm']}",HDD
HDD servidor,400-ATJL,"Disco Duro para Servidor Dell 400-ATJL 2.5"", 1.2TB, SAS, 10000RPM, 12 Gbit/s",25299.0,0.0,25299.0,0.0,20251004 18:54,active,,,,,,disco duro servidor dell 400 atjl 2 5 1 2tb sas 10000rpm 12 gbit s,"{'CATEGORY': ['disco duro servidor'], 'BRAND': ['dell'], 'SERIES': ['400 atjl'], 'SIZE': ['2 5'], 'STORAGE': ['1 2tb'], 'INTERFACE': ['sas'], 'ROTATION_SPEED': ['10000rpm']}",HDD
HDD servidor,E7W47A,"Disco Duro para Servidor HPE MSA 1.2TB 6G 10.000RPM SAS SFF 2.5'', Enterprise Puerto Doble, 3 Años de Garantía",10929.0,0.0,10929.0,0.0,20251004 18:54,active,,,,,,disco duro servidor hpe msa 1 2tb 6g 10 000rpm sas sff 2 5 enterprise puerto doble 3 anos garantia,"{'CATEGORY': ['disco duro servidor', 'msa'], 'BRAND': ['hpe'], 'STORAGE': ['1 2tb', '6g'], 'SIZE': ['2 5']}",HDD
HDD NAS,HDWG51GXZSTB,"Disco Duro para NAS Toshiba N300 Pro 3.5"", 16TB, SATA III, 6 Gbit/s, 7200RPM 512MB Caché",6019.0,8.0,6029.0,-0.002,20251004 18:54,active,,,,,,disco duro nas toshiba n300 pro 3 5 16tb sata iii 6 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['toshiba'], 'SERIES': ['n300 pro'], 'SIZE': ['3 5'], 'STORAGE': ['16tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,ST8000VN004,"Disco Duro para NAS Seagate IronWolf 3.5'', 8TB, SATA III, 6 Gbit/s, 7200RPM, 256MB Caché",3769.0,17.0,3769.0,0.0,20251004 18:54,active,,,,,,disco duro nas seagate ironwolf 3 5 8tb sata iii 6 gbit s 7200rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['seagate'], 'SERIES': ['ironwolf'], 'SIZE': ['3 5'], 'STORAGE': ['8tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,HDWG760XZSTA,"Disco Duro para NAS Toshiba N300 3.5"", 6TB, SATA III, 6 Gbit/s, 7200RPM 256MB Caché",2819.0,1.0,2819.0,0.0,20251004 18:54,active,,,,,,disco duro nas toshiba n300 3 5 6tb sata iii 6 gbit s 7200rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['toshiba'], 'SERIES': ['n300'], 'SIZE': ['3 5'], 'STORAGE': ['6tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,ST4000VN006,"Disco Duro para NAS Seagate IronWolf 3.5'' de 1 a 8 Bahías, 4TB, SATA III, 6 Gbit/s, 5400RPM, 256MB Cache",1969.0,41.0,1969.0,0.0,20251004 18:54,active,,,,,,disco duro nas seagate ironwolf 3 5 1 8 bahias 4tb sata iii 6 gbit s 5400rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['seagate'], 'SERIES': ['ironwolf'], 'SIZE': ['3 5'], 'STORAGE': ['4tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['5400rpm']}",NAS
HDD NAS,WD40EFPX,"Disco Duro para NAS Western Digital WD Red Plus 3.5"", 4TB, SATA III, 6 Gbit/s, 5400RPM, 256MB Caché",1939.0,73.0,1929.0,0.005,20251004 18:54,active,,,,,,disco duro nas western digital wd red plus 3 5 4tb sata iii 6 gbit s 5400rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['wd red plus'], 'SIZE': ['3 5'], 'STORAGE': ['4tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['5400rpm']}",NAS
HDD NAS,WD20EFPX,"Disco Duro para NAS Western Digital WD Red 3.5'' de 1 a 8 Bahías, 2TB, SATA III, 6 Gbit/s, 5400RPM, 64MB Cache",1809.0,19.0,1809.0,0.0,20251004 18:54,active,,,,,,disco duro nas western digital wd red 3 5 1 8 bahias 2tb sata iii 6 gbit s 5400rpm 64mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['wd red'], 'SIZE': ['3 5'], 'STORAGE': ['2tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['5400rpm']}",NAS
HDD NAS,HAT3300-4T,"Disco Duro para NAS Synology HAT33004T 3.5”, 4TB, SATA III, 6Gbit/s, 5400RPM, 256MB Caché",2779.0,57.0,2779.0,0.0,20251004 18:54,active,,,,,,disco duro nas synology hat33004t 3 5 4tb sata iii 6gbit s 5400rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['synology'], 'SERIES': ['hat33004', 't'], 'SIZE': ['3 5'], 'STORAGE': ['4tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['5400rpm']}",NAS
HDD NAS,ST16000NT001,"Disco Duro para NAS Seagate IronWolf Pro 3.5"" de 1 a Bahías Ilimitadas, 16TB, SATA III, 6Gbit/s, 7200RPM, 256MB Caché",6289.0,16.0,6279.0,0.002,20251004 18:54,active,,,,,,disco duro nas seagate ironwolf pro 3 5 1 bahias ilimitadas 16tb sata iii 6gbit s 7200rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['seagate'], 'SERIES': ['ironwolf pro'], 'SIZE': ['3 5'], 'STORAGE': ['16tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,ST2000VN003,"Disco Duro Interno Seagate IronWolf 3.5'', 2TB, SATA lll, 6 Gbit/s, 5400RPM, 256MB Cache",1979.0,15.0,1979.0,0.0,20251004 18:54,active,,,,,,disco duro interno seagate ironwolf 3 5 2tb sata lll 6 gbit s 5400rpm 256mb cache,"{'CATEGORY': ['disco duro interno'], 'BRAND': ['seagate'], 'SERIES': ['ironwolf'], 'SIZE': ['3 5'], 'STORAGE': ['2tb'], 'INTERFACE': ['sata lll'], 'ROTATION_SPEED': ['5400rpm']}",NAS
HDD NAS,WD80EFPX,"Disco Duro para NAS Western Digital WD Red Plus 3.5'', 8TB, SATA, 6 Gbit/s, 5640RPM, 256MB Cache",3489.0,32.0,3489.0,0.0,20251004 18:54,active,,,,,,disco duro nas western digital wd red plus 3 5 8tb sata 6 gbit s 5640rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['wd red plus'], 'SIZE': ['3 5'], 'STORAGE': ['8tb'], 'INTERFACE': ['sata 6'], 'ROTATION_SPEED': ['5640rpm']}",NAS
HDD NAS,HDWG51EXZSTB,"Disco Duro para NAS Toshiba HDWG51EXZSTB 3.5"", 14TB, SATA III, 6 Gbit/s, 7200RPM 512MB Caché",5859.0,7.0,5869.0,-0.002,20251004 18:54,active,,,,,,disco duro nas toshiba hdwg51exzstb 3 5 14tb sata iii 6 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['toshiba'], 'SERIES': ['hdwg51exzstb'], 'SIZE': ['3 5'], 'STORAGE': ['14tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,HDWG62AXZSTB,"Disco Duro para NAS Toshiba N300 Pro 3.5"", 20TB, SATA III, 6 Gbit/s, 7200RPM 512MB Caché",7539.0,0.0,7539.0,0.0,20251004 18:54,active,,,,,,disco duro nas toshiba n300 pro 3 5 20tb sata iii 6 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['toshiba'], 'SERIES': ['n300 pro'], 'SIZE': ['3 5'], 'STORAGE': ['20tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,HDWG51CXZSTA,"Disco Duro para NAS Toshiba HDWG51CXZSTA 3.5"", 12TB, SATA III, 6 Gbit/s, 7200RPM 256MB Caché",4339.0,3.0,4329.0,0.002,20251004 18:54,active,,,,,,disco duro nas toshiba hdwg51cxzsta 3 5 12tb sata iii 6 gbit s 7200rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['toshiba'], 'SERIES': ['hdwg51cxzsta'], 'SIZE': ['3 5'], 'STORAGE': ['12tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,HDWG780XZSTA,"Disco Duro para NAS Toshiba N300 3.5"", 8TB, SATA III, 6 Gbit/s, 7200RPM 256MB Caché",3209.0,2.0,3209.0,0.0,20251004 18:54,active,,,,,,disco duro nas toshiba n300 3 5 8tb sata iii 6 gbit s 7200rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['toshiba'], 'SERIES': ['n300'], 'SIZE': ['3 5'], 'STORAGE': ['8tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,HDWG71AXZSTA,"Disco Duro para NAS Toshiba N300 3.5"", 10TB, SATA III, 6 Gbit/s, 7200RPM 512MB Caché",4079.0,5.0,4089.0,-0.002,20251004 18:54,active,,,,,,disco duro nas toshiba n300 3 5 10tb sata iii 6 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['toshiba'], 'SERIES': ['n300'], 'SIZE': ['3 5'], 'STORAGE': ['10tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,DDSA3WD1003FBYZ,"Disco Duro para NAS Western Digital WD1003FBYZ 3.5"", 1TB, SATA III, 6 Gbit/s, 7200RPM 64MB Caché",1119.0,1.0,1119.0,0.0,20251004 18:54,active,,,,,,disco duro nas western digital wd1003fbyz 3 5 1tb sata iii 6 gbit s 7200rpm 64mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['wd1003fbyz'], 'SIZE': ['3 5'], 'STORAGE': ['1tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,HDWG740XZSTC,"Disco Duro para NAS Toshiba N300 3.5"", 4TB, SATA III, 6 Gbit/s, 7200RPM 512MB Caché",2049.0,6.0,2039.0,0.005,20251004 18:54,active,,,,,,disco duro nas toshiba n300 3 5 4tb sata iii 6 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['toshiba'], 'SERIES': ['n300'], 'SIZE': ['3 5'], 'STORAGE': ['4tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,ST12000VN0008,"Disco Duro para NAS Seagate IronWolf 3.5"" de 1 a 8 Bahías, 12TB, SATA III, 6Gbit/s, 7200RPM, 256MB Caché",5199.0,4.0,5199.0,0.0,20251004 18:54,active,,,,,,disco duro nas seagate ironwolf 3 5 1 8 bahias 12tb sata iii 6gbit s 7200rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['seagate'], 'SERIES': ['ironwolf'], 'SIZE': ['3 5'], 'STORAGE': ['12tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,HAS531020T,"Disco Duro para NAS Synology HAS531020T 3.5"", 20TB, SAS, 12 Gbit/s, 7200RPM 512MB Caché",24699.0,15.0,24699.0,0.0,20251004 18:54,active,,,,,,disco duro nas synology has531020t 3 5 20tb sas 12 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['synology'], 'SERIES': ['has531020', 't'], 'SIZE': ['3 5'], 'STORAGE': ['20tb'], 'INTERFACE': ['sas'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,WD240KFGX,"Disco Duro para NAS Western Digital WD Red Pro 3.5"", 24TB, SATA III, 6 Gbit/s, 7200RPM 512MB Caché",12209.0,14.0,12209.0,0.0,20251004 18:54,active,,,,,,disco duro nas western digital wd red pro 3 5 24tb sata iii 6 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['wd red pro'], 'SIZE': ['3 5'], 'STORAGE': ['24tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,WD8005FRYZ,"Disco Duro para NAS Western Digital Gold 3.5"", 8TB, SATA III, 2.6 Gbit/s, 7200RPM 128MB Caché",5369.0,20.0,5369.0,0.0,20251004 18:54,active,,,,,,disco duro nas western digital gold 3 5 8tb sata iii 2 6 gbit s 7200rpm 128mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['gold'], 'SIZE': ['3 5'], 'STORAGE': ['8tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,WD122KFBX,"Disco Duro para NAS Western Digital Red Pro 3.5"", 12TB, SATA III, 6 Gbit/s, 7200RPM 512MB Caché",5559.0,8.0,5549.0,0.002,20251004 18:54,active,,,,,,disco duro nas western digital red pro 3 5 12tb sata iii 6 gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['red pro'], 'SIZE': ['3 5'], 'STORAGE': ['12tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,WD103KFBX,"Disco Duro para NAS Western Digital Red Pro 3.5"", 10TB, SATA III, 6 Gbit/s, 7200RPM Caché",8999.0,7.0,8999.0,0.0,20251004 18:54,active,,,,,,disco duro nas western digital red pro 3 5 10tb sata iii 6 gbit s 7200rpm cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['red pro'], 'SIZE': ['3 5'], 'STORAGE': ['10tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,HAT3300-2T,"Disco Duro para NAS Synology HAT3300-2T, 2TB, SATA III, 6 Gbit/s, 5400RPM, Caché",2959.0,12.0,2959.0,0.0,20251004 18:54,active,,,,,,disco duro nas synology hat3300 2t 2tb sata iii 6 gbit s 5400rpm cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['synology'], 'SERIES': ['hat3300 2t'], 'STORAGE': ['2tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['5400rpm']}",NAS
HDD NAS,WD6005FFBX,"Disco Duro para NAS Western Digital WD Red Pro 3.5"", 6TB, SATA III, 6 Gbit/s, 7200RPM, 256MB Caché",4139.0,1.0,4119.0,0.005,20251004 18:54,active,,,,,,disco duro nas western digital wd red pro 3 5 6tb sata iii 6 gbit s 7200rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['wd red pro'], 'SIZE': ['3 5'], 'STORAGE': ['6tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,WD4005FFBX,"Disco Duro para NAS Western Digital WD Red Pro 3.5'', 4TB, SATA III, 6 Gbit/s, 7200RPM, 256MB Cache",3279.0,3.0,3279.0,0.0,20251004 18:54,active,,,,,,disco duro nas western digital wd red pro 3 5 4tb sata iii 6 gbit s 7200rpm 256mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['western digital'], 'SERIES': ['wd red pro'], 'SIZE': ['3 5'], 'STORAGE': ['4tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
HDD NAS,ST24000NT002,"Disco Duro para NAS Seagate IronWolf Pro 3.5"" de 1 a Bahías Ilimitadas, 24TB, SATA III, 6Gbit/s, 7200RPM, 512MB Caché",10249.0,0.0,10249.0,0.0,20251004 18:54,active,,,,,,disco duro nas seagate ironwolf pro 3 5 1 bahias ilimitadas 24tb sata iii 6gbit s 7200rpm 512mb cache,"{'CATEGORY': ['disco duro nas'], 'BRAND': ['seagate'], 'SERIES': ['ironwolf pro', 'ilimitadas'], 'SIZE': ['3 5'], 'STORAGE': ['24tb'], 'INTERFACE': ['sata iii'], 'ROTATION_SPEED': ['7200rpm']}",NAS
